"","Date","Concentration"
"307","2020-11-02",21.5625
"308","2020-11-03",24.3263888888889
"309","2020-11-04",23.0708333333333
"310","2020-11-05",21.2380050505051
"311","2020-11-06",21.125
"312","2020-11-07",13.4545454545455
"313","2020-11-08",13.3
"314","2020-11-09",31.2100732600733
"315","2020-11-10",26.1583333333333
"316","2020-11-11",21.969696969697
"317","2020-11-12",23.5631313131313
"318","2020-11-13",23.4444444444444
"319","2020-11-14",14.0347222222222
"320","2020-11-15",16.3108660130719
"321","2020-11-16",32.7464779372674
"322","2020-11-17",30.860119047619
"323","2020-11-18",27.4791666666667
"324","2020-11-19",28.4027777777778
"325","2020-11-20",27.2777777777778
"326","2020-11-21",16.7083333333333
"327","2020-11-22",10.8055555555556
"328","2020-11-23",26.1599821746881
"329","2020-11-24",29.6496212121212
"330","2020-11-25",23.3942307692308
"331","2020-11-26",20.5486111111111
"332","2020-11-27",28.0099637681159
"333","2020-11-28",17.4305555555556
"334","2020-11-29",12.7361111111111
"335","2020-11-30",20.781746031746
"336","2020-12-01",28.5763888888889
"337","2020-12-02",29.2222222222222
"338","2020-12-03",23.4027777777778
"339","2020-12-04",13.2405303030303
"340","2020-12-05",14.0416666666667
"341","2020-12-06",10.9791666666667
"342","2020-12-07",10.9097222222222
"343","2020-12-08",8.06944444444444
"344","2020-12-09",21.6964285714286
"345","2020-12-10",17.4337121212121
"346","2020-12-11",10.9305555555556
"347","2020-12-12",12.5972222222222
"348","2020-12-13",16.2291666666667
"349","2020-12-14",20.4843434343434
"350","2020-12-15",32.3926767676768
"351","2020-12-16",31.0012626262626
"352","2020-12-17",30.2652777777778
"353","2020-12-18",27.0467171717172
"354","2020-12-19",24.7708333333333
"355","2020-12-20",17.7638888888889
"356","2020-12-21",25.2222222222222
"357","2020-12-22",32.3472222222222
"358","2020-12-23",31.3686868686869
"359","2020-12-24",32.2986111111111
"360","2020-12-25",9.43055555555556
"361","2020-12-26",11.6597222222222
"362","2020-12-27",14.9861111111111
"363","2020-12-28",19.2826479076479
"364","2020-12-29",24.1099582784365
"365","2020-12-30",35.2777777777778
"366","2020-12-31",24.1666666666667
