"","Date","Concentration"
"328","2020-11-23",58.2673611111111
"329","2020-11-24",60.2966142402284
"330","2020-11-25",53.0928819444444
"331","2020-11-26",40.3973429951691
"332","2020-11-27",42.6213768115942
"333","2020-11-28",35.3597524154589
"334","2020-11-29",32.5862337139511
"335","2020-11-30",44.224788647343
"336","2020-12-01",44.5457358915239
"337","2020-12-02",31.8158967391304
"338","2020-12-03",42.1267361111111
"339","2020-12-04",22.9798711755233
"340","2020-12-05",16.0552083333333
"341","2020-12-06",13.7850996376812
"342","2020-12-07",11.8107638888889
"343","2020-12-08",12.0902777777778
"344","2020-12-09",28.8296346618357
"345","2020-12-10",22.140625
"346","2020-12-11",15.9572010869565
"347","2020-12-12",14.9756944444444
"348","2020-12-13",35.8142361111111
"349","2020-12-14",41.1629072475325
"350","2020-12-15",30.1028834541063
"351","2020-12-16",48.7068689613527
"352","2020-12-17",50.0169836956522
"353","2020-12-18",51.7721920289855
"354","2020-12-19",26.2282986111111
"355","2020-12-20",32.4357638888889
"356","2020-12-21",43.2795138888889
"357","2020-12-22",43.702068236715
"358","2020-12-23",41.7718695103206
"359","2020-12-24",26.0134085419411
"360","2020-12-25",14.720184178744
"361","2020-12-26",37.6342089371981
"362","2020-12-27",30.5954861111111
"363","2020-12-28",16.3835090030742
"364","2020-12-29",23.6733846618357
"365","2020-12-30",26.9491998792271
"366","2020-12-31",38.1086956521739
